GM_CODE;GM_NAAM;H2O;OAD;STED;BEV_DICHTH;AANT_INW;AANT_MAN;AANT_VROUW;P_00_14_JR;P_15_24_JR;P_25_44_JR;P_45_64_JR;P_65_EO_JR;P_ONGEHUWD;P_GEHUWD;P_GESCHEID;P_VERWEDUW;GEBOO_TOT;P_GEBOO;STERFT_TOT;P_STERFT;AANTAL_HH;P_EENP_HH;P_HH_Z_K;P_HH_M_K;GEM_HH_GR;P_WEST_AL;P_N_W_AL;P_MAROKKO;P_ANT_ARU;P_SURINAM;P_TURKIJE;P_OVER_NW;A_BED_A;A_BED_BF;A_BED_GI;A_BED_HJ;A_BED_KL;A_BED_MN;A_BED_RU;A_BEDV;WONINGEN;WOZ;P_1GEZW;P_MGEZW;P_BEWNDW;P_KOOPWON;P_HUURWON;P_HUURCORP;P_HUUROVVH;P_HUKO_ONB;P_WONT2000;P_WONV2000;P_LEEGSW;G_GAS_TOT;G_GAS_APP;G_GAS_TUS;G_GAS_HOEK;G_GAS_21K;G_GAS_VRY;G_GAS_HU;G_GAS_KO;G_ELEK_TOT;G_ELEK_APP;G_ELEK_TUS;G_ELEK_HOE;G_ELEK_21K;G_ELEK_VRY;G_ELE_HU;G_ELE_KO;AO_UIT_TOT;WW_UIT_TOT;WWB_UITTOT;A_SOZ_OW;AUTO_TOT;AUTO_HH;AUTO_LAND;MOTOR_2W;A_BST_B;A_BST_NB;OPP_TOT;OPP_LAND;OPP_WATER;AF_ARTSPR;AV1_ARTSPR;AV3_ARTSPR;AV5_ARTSPR;AF_ARTSPO;AF_APOTH;AF_ZIEK_I;AV5_ZIEK_I;AV10ZIEK_I;AV20ZIEK_I;AF_ZIEK_E;AV5_ZIEK_E;AV10ZIEK_E;AV20ZIEK_E;AF_SUPERM;AV1_SUPERM;AV3_SUPERM;AV5_SUPERM;AF_DAGLMD;AV1_DAGLMD;AV3_DAGLMD;AV5_DAGLMD;AF_WARENH;AV5_WARENH;AV10WARENH;AV20WARENH;AF_CAFE;AV1_CAFE;AV3_CAFE;AV5_CAFE;AF_CAFTAR;AV1_CAFTAR;AV3_CAFTAR;AV5_CAFTAR;AF_RESTAU;AV1_RESTAU;AV3_RESTAU;AV5_RESTAU;AF_HOTEL;AV5_HOTEL;AV10_HOTEL;AV20_HOTEL;AF_KDV;AV1_KDV;AV3_KDV;AV5_KDV;AF_BSO;AV1_BSO;AV3_BSO;AV5_BSO;AF_ONDBAS;AV1_ONDBAS;AV3_ONDBAS;AV5_ONDBAS;AF_ONDVRT;AV3_ONDVRT;AV5_ONDVRT;AV10ONDVRT;AF_ONDVMB;AV3_ONDVMB;AV5_ONDVMB;AV10ONDVMB;AF_ONDHV;AV3_ONDHV;AV5_ONDHV;AV10_ONDHV;AF_BRANDW;AF_OPRITH;AF_TREINST;AF_OVERST;AF_ZWEMB;AF_IJSBAAN;AF_BIBLIO;AF_POP;AF_BIOS;AV5_BIOS;AV10_BIOS;AV20_BIOS;AF_SAUNA;AF_ZONBNK;AF_ATTRAC;AV10ATTRAC;AV20ATTRAC;AV50ATTRAC;AF_PODIUM;AV5_PODIUM;AV10PODIUM;AV20PODIUM;AF_MUSEUM;AV5_MUSEUM;AV10MUSEUM;AV20MUSEUM;JRSTATCODE;JAAR
GM0243;Harderwijk;NEE;1530;2;1245;48414;23964;24450;18;12;25;27;18;45;42;8;5;0;0;0;0;20531;33;29;38;2.3;7;12;3;0;0;5;4;60;735;980;330;475;1170;545;4300;19942;0;69;31;97;59;40;29;11;1;73;27;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2150;640;950;8200;22475;1.1;578;1805;18155;4320;4827;3889;938;0.9;0.9;4.7;10.7;2.5;1.0;2.5;0.9;1.3;2.9;2.5;0.9;1.0;1.0;0.8;1.5;7.9;15.3;0.8;5.4;29.8;51.3;1.9;2.1;3.4;8.7;1.5;1.6;11.1;17.5;0.7;3.7;22.7;38.6;0.9;4.5;27.7;46.6;1.9;6.4;12.6;35.8;0.6;2.4;14.2;24.8;0.7;1.8;10.8;18.9;0.6;1.9;11.0;18.8;1.8;5.7;7.6;4.4;1.9;2.9;3.8;5.6;2.1;1.4;1.9;2.9;2.2;1.7;2.6;30.9;2.3;13.8;1.9;2.3;2.2;1.9;2.0;2.0;5.1;5.8;3.0;1.8;4.3;30.8;1.9;3.8;4.0;4.0;2.5;2.2;3.1;7.0;2020GM0243;2020
GM0244;Hattem;NEE;831;4;529;12209;6059;6150;17;12;21;28;22;41;48;6;6;0;0;0;0;5084;29;34;37;2.4;5;4;0;0;0;0;3;35;150;220;60;150;280;120;1010;5298;0;83;17;96;66;33;26;7;0;87;13;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;380;120;120;2520;6200;1.2;269;595;4920;1280;2416;2308;108;1.1;0.6;1.9;3.3;9.2;1.2;7.5;0.0;1.8;4.0;9.2;0.0;0.8;1.0;0.9;0.9;1.9;4.2;0.8;3.9;11.2;18.2;1.3;1.3;7.9;15.1;0.9;1.1;2.9;4.9;0.7;2.9;9.7;16.1;1.0;3.4;12.7;17.2;1.9;1.5;11.4;23.9;0.6;2.8;8.0;14.8;0.7;2.4;5.8;12.9;0.8;2.7;6.2;10.7;4.9;1.1;18.0;0.0;4.9;0.0;1.0;14.2;5.7;0.0;0.4;11.0;1.2;2.5;5.6;6.4;1.7;29.7;1.6;7.2;6.5;0.0;1.0;2.6;13.3;5.2;1.8;2.6;5.0;32.8;6.1;0.1;4.0;5.7;1.2;3.0;3.3;13.5;2020GM0244;2020
GM0246;Heerde;NEE;611;4;236;18589;9178;9411;16;11;20;30;24;38;50;6;6;0;0;0;0;7670;26;37;36;2.4;3;3;0;0;0;0;2;100;270;325;90;165;370;210;1530;7924;0;83;17;97;69;31;24;7;0;84;16;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;680;180;190;4090;10140;1.3;129;1005;8125;2010;8042;7874;168;1.3;0.5;0.9;1.5;17.4;1.3;3.3;0.9;1.7;3.7;17.9;0.0;0.0;0.8;1.2;1.6;3.1;3.9;1.0;4.2;8.4;11.5;2.6;1.5;4.8;14.7;1.3;0.7;1.9;2.8;1.1;1.6;3.9;5.8;1.0;1.8;5.5;11.1;3.5;1.3;4.5;29.2;0.9;1.8;5.0;7.7;0.7;1.8;4.5;7.1;0.8;1.7;4.7;6.9;3.4;0.7;2.8;0.6;3.4;0.6;0.7;2.8;3.4;0.6;0.7;2.4;1.4;3.6;7.8;15.2;3.5;24.9;1.4;15.9;15.1;0.0;0.0;2.6;13.5;7.2;7.1;1.7;5.3;29.8;14.8;0.0;0.0;5.8;2.6;0.9;4.0;14.8;2020GM0246;2020
GM0252;Heumen;NEE;798;4;414;16454;8179;8275;14;12;18;31;24;42;45;7;6;0;0;0;0;7145;31;34;36;2.3;9;5;0;0;0;0;3;80;210;300;115;170;435;205;1510;7206;0;83;17;97;71;27;19;8;2;85;15;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;590;220;250;3660;8660;1.2;218;690;7000;1660;4154;3976;178;1.3;0.5;1.5;5.4;6.6;2.2;6.3;0.5;2.7;6.0;6.3;0.4;1.8;2.9;1.2;1.1;3.0;7.8;1.1;3.9;9.5;20.0;2.1;0.9;5.0;13.6;1.1;0.6;2.0;7.7;0.8;1.8;5.9;17.2;1.2;2.7;9.3;18.9;2.3;1.5;24.4;47.7;0.9;1.4;4.6;12.8;0.6;1.6;5.1;12.8;0.8;1.2;3.9;9.8;3.3;3.0;20.1;0.6;3.3;0.6;2.9;17.2;4.8;0.0;0.8;9.0;1.6;0.5;4.1;8.8;2.4;8.4;1.3;8.9;2.5;0.8;4.9;9.1;5.0;3.6;3.1;2.0;4.4;30.3;6.3;0.1;7.2;12.1;1.9;2.0;9.4;16.1;2020GM0252;2020
GM0262;Lochem;NEE;588;4;158;33729;16651;17078;14;10;17;31;28;40;46;7;7;0;0;0;0;14787;31;38;32;2.2;6;5;1;0;0;1;2;460;410;715;215;465;1040;445;3745;15096;0;84;16;95;71;29;19;11;0;83;17;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1180;380;440;8810;19375;1.3;91;2100;15490;3885;21594;21303;291;1.6;0.9;2.0;3.5;9.5;1.9;5.2;0.4;0.9;3.1;12.9;0.0;0.3;1.5;1.3;0.8;2.5;4.7;1.2;3.9;8.9;17.8;4.2;0.7;2.7;12.5;3.7;0.5;1.2;4.5;1.5;2.3;5.3;12.5;1.3;3.3;8.9;20.5;2.6;4.6;13.0;37.5;1.0;1.4;4.5;8.4;1.0;1.2;4.1;7.8;1.1;1.1;3.0;5.3;4.5;1.1;4.7;0.4;4.5;0.4;1.1;4.1;4.8;0.4;0.8;2.5;2.1;1.1;4.7;12.2;5.2;15.9;3.0;17.2;11.9;0.3;1.0;3.1;6.4;4.4;12.0;0.5;1.8;32.2;4.1;1.1;2.2;6.9;5.1;0.9;3.3;11.8;2020GM0262;2020
GM0263;Maasdriel;NEE;487;5;379;25030;12733;12297;15;12;23;31;19;45;43;7;5;0;0;0;0;10591;30;32;37;2.3;9;4;1;0;0;0;3;295;835;695;220;315;685;320;3370;10115;0;91;9;96;71;29;21;8;0;83;17;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;860;310;240;4380;14320;1.4;217;1280;10830;3490;7546;6611;935;1.2;0.9;2.0;3.7;7.9;2.3;8.3;0.0;2.5;7.5;14.1;0.0;0.1;1.2;1.4;0.9;2.2;4.0;1.1;3.2;7.4;11.4;5.0;0.5;2.9;13.8;1.3;1.4;3.7;5.9;0.8;2.5;5.4;8.9;1.1;1.5;4.9;8.4;3.4;1.0;6.3;32.3;0.7;2.1;5.0;10.6;1.0;1.5;3.4;7.0;0.8;1.2;2.5;6.0;7.7;0.1;5.5;0.0;7.7;0.0;0.1;5.3;8.9;0.0;0.0;1.6;2.4;1.1;7.7;12.8;4.7;13.2;2.4;12.0;12.0;0.0;0.6;3.5;12.3;8.9;5.3;1.3;3.3;41.4;8.4;0.0;1.7;7.5;4.7;0.8;4.0;13.5;2020GM0263;2020
GM0267;Nijkerk;NEE;1117;3;623;43171;21488;21683;18;12;23;28;19;43;46;6;5;0;0;0;0;17448;29;31;40;2.5;5;7;2;0;0;1;3;205;815;1080;355;535;1195;555;4735;17321;0;83;17;97;70;30;23;7;0;76;24;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1450;450;510;7550;21990;1.3;317;2020;18125;3865;7204;6934;270;1.1;1.0;3.2;5.5;10.5;1.5;2.6;1.5;3.0;9.6;11.3;0.0;0.3;1.6;0.9;1.2;4.4;8.8;0.9;5.2;17.2;28.4;1.7;1.4;5.8;20.2;1.7;0.6;2.4;4.4;0.9;2.9;9.8;17.1;1.1;4.2;14.9;25.6;2.1;1.8;9.3;36.5;0.7;2.9;12.2;21.9;0.7;2.3;9.8;18.1;0.8;1.9;7.4;12.6;1.7;4.2;15.7;2.7;1.7;2.7;4.2;14.4;2.2;1.5;2.4;9.5;1.9;1.3;2.0;11.5;2.6;32.2;1.6;11.2;10.7;0.0;0.6;2.3;9.2;2.7;11.0;0.3;4.0;44.5;9.5;0.0;1.4;10.0;2.9;0.8;3.6;14.1;2020GM0267;2020
GM0268;Nijmegen;NEE;2401;2;3346;177659;86043;91616;14;17;29;24;16;61;27;8;4;0;0;0;0;96644;54;23;23;1.8;12;14;2;1;1;3;7;50;1800;3005;1490;1140;4795;2460;14745;81717;0;54;46;97;43;56;40;16;1;81;19;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7830;2470;7380;26130;68505;0.7;1290;4615;56495;12005;5763;5309;454;0.8;1.6;9.1;18.6;4.2;0.9;2.7;2.3;3.9;6.0;3.2;1.4;2.0;2.2;0.7;2.4;14.1;28.2;0.6;9.0;54.7;99.4;2.7;1.3;5.4;17.0;0.9;9.9;53.2;86.7;0.5;11.6;66.7;117.3;0.6;14.2;80.0;138.4;1.7;12.7;27.4;50.4;0.5;2.9;21.0;47.1;0.6;2.6;19.1;43.9;0.6;1.7;11.0;25.0;1.2;14.2;26.5;6.6;1.3;5.8;12.3;22.5;1.5;3.0;6.6;12.4;2.3;2.0;1.7;3.5;2.6;5.2;1.5;3.3;3.1;3.0;7.0;10.2;3.8;1.7;5.3;3.1;5.4;31.9;2.7;5.5;10.0;16.8;2.9;4.2;9.6;18.6;2020GM0268;2020
GM0269;Oldebroek;NEE;641;4;242;23646;11925;11721;18;12;23;28;19;41;50;4;5;0;0;0;0;9157;25;33;42;2.6;3;3;0;0;0;0;2;230;665;405;140;185;385;205;2215;9318;0;85;15;97;68;31;23;8;0;80;20;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;810;230;300;4110;11900;1.3;122;1130;9480;2420;9884;9765;118;1.5;0.8;1.7;2.8;14.5;1.6;11.3;0.0;0.4;3.9;14.6;0.0;0.0;0.9;1.4;1.5;3.1;5.3;0.9;3.7;9.3;17.1;3.0;0.9;4.2;14.5;1.2;1.1;2.7;5.0;1.2;1.6;5.6;9.5;1.5;1.2;3.0;6.5;5.2;0.5;6.0;29.8;0.8;3.1;7.3;12.7;1.1;2.9;6.6;10.7;0.8;2.1;5.1;11.0;2.7;1.3;8.1;0.6;2.7;0.6;1.0;6.4;6.9;0.0;0.2;3.2;2.2;1.4;3.6;11.9;4.1;22.1;1.7;12.5;11.2;0.0;0.5;2.0;17.6;3.7;6.0;1.6;5.1;29.7;11.0;0.0;1.7;5.3;4.1;1.1;4.6;13.3;2020GM0269;2020
GM0273;Putten;NEE;902;4;283;24112;11941;12171;17;13;22;27;21;41;48;6;6;0;0;0;0;9606;27;34;39;2.5;4;4;0;0;0;0;3;310;585;570;155;355;595;250;2815;9727;0;86;14;95;67;32;22;11;0;77;23;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;780;200;200;4720;12470;1.3;146;965;10540;1935;8750;8522;228;1.6;0.8;2.5;3.1;11.2;1.6;1.9;0.9;1.8;7.0;11.6;0.0;0.1;1.1;1.3;2.1;7.3;9.6;1.3;5.2;16.8;23.6;1.7;1.7;4.9;12.0;1.3;1.5;5.4;7.3;1.3;2.9;9.9;13.8;1.0;4.7;17.6;24.0;1.9;2.5;7.9;31.6;1.0;1.2;6.6;11.4;1.3;0.8;4.9;8.1;0.8;1.5;7.2;12.2;2.3;1.2;4.0;0.8;2.3;0.8;1.2;3.6;5.9;0.0;0.2;1.7;1.9;0.8;3.0;22.4;3.0;24.3;2.0;11.9;12.0;0.0;0.0;2.2;6.1;1.8;5.1;2.1;4.0;40.2;11.3;0.0;0.3;5.7;2.8;1.0;2.5;9.2;2020GM0273;2020
GM0274;Renkum;NEE;914;4;684;31419;15358;16061;14;9;18;31;28;42;42;9;7;0;0;0;0;14566;37;34;29;2.1;10;6;0;0;1;1;4;30;345;505;220;450;1185;460;3195;14985;0;69;31;95;63;37;21;16;1;90;10;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1350;380;580;8280;16635;1.1;362;1400;13675;2955;4723;4595;128;1.0;1.1;2.4;5.1;8.4;1.9;7.1;0.0;1.8;7.7;8.4;0.0;0.9;2.4;1.0;1.5;3.3;9.2;0.7;5.1;11.1;31.1;2.0;1.2;5.4;19.2;2.4;0.3;0.8;15.8;0.7;2.9;7.6;30.5;0.5;4.7;11.0;46.0;1.7;7.6;20.2;52.5;0.5;2.9;7.2;16.9;0.6;3.0;7.8;17.0;0.7;1.5;3.6;8.7;3.3;1.5;11.3;0.3;3.3;0.3;1.5;9.1;3.3;0.3;1.3;6.3;1.1;1.2;3.8;8.2;1.8;26.4;1.3;8.6;3.7;1.0;3.1;7.1;13.6;6.2;8.1;1.5;6.6;36.0;6.2;1.0;4.9;12.7;3.0;2.3;8.1;20.6;2020GM0274;2020
GM0275;Rheden;NEE;1451;3;535;43761;21463;22298;14;11;20;29;26;44;40;9;7;0;0;0;0;21128;41;30;29;2.0;10;8;1;0;0;2;4;60;560;735;260;340;1030;520;3505;21212;0;74;26;96;55;44;29;15;1;92;8;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2440;570;1010;10670;22015;1.0;269;1715;18480;3530;8435;8174;260;1.2;0.6;2.1;5.6;9.4;1.0;2.2;0.9;2.8;7.4;9.4;0.1;0.7;3.2;0.8;2.5;6.9;14.8;0.6;7.4;22.4;51.6;1.8;1.9;6.0;18.5;1.0;2.2;6.7;24.0;0.6;4.9;14.4;41.1;0.6;5.5;15.2;47.8;1.5;3.8;15.3;47.3;0.6;3.1;12.0;23.6;0.5;2.8;11.1;19.5;0.6;2.2;7.8;13.9;1.7;6.2;12.2;3.7;1.8;3.0;4.5;9.3;2.1;1.5;3.0;6.4;1.2;0.8;1.3;10.0;4.4;28.6;1.3;10.8;6.5;0.2;1.8;8.2;5.9;5.0;6.6;1.8;5.6;27.5;6.9;1.8;5.1;11.7;3.7;1.7;5.2;15.7;2020GM0275;2020
GM0277;Rozendaal;NEE;941;4;61;1704;835;869;19;10;15;31;25;40;51;4;5;0;0;0;0;688;21;40;39;2.5;10;6;0;1;1;0;4;0;15;20;10;50;80;15;195;688;0;98;2;98;88;11;7;5;1;89;11;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;10;390;1000;1.5;36;85;755;240;2792;2790;2;1.2;0.3;3.4;9.3;5.0;1.2;2.9;1.5;3.0;7.0;5.0;0.5;1.0;2.0;1.3;0.3;10.2;26.2;1.0;1.8;34.0;99.3;1.6;2.2;7.6;18.0;1.2;0.6;12.7;53.5;1.1;0.8;20.6;78.3;0.9;1.9;22.9;88.0;0.9;6.5;20.7;50.6;0.7;1.6;20.0;40.7;0.7;2.7;18.1;32.8;0.7;1.6;10.4;21.2;1.3;11.8;19.3;7.1;1.8;5.1;8.0;14.4;1.3;3.8;5.8;10.8;1.6;0.4;2.2;6.0;2.8;27.0;2.9;5.3;5.5;0.3;2.4;8.0;2.0;3.4;4.2;2.8;6.0;29.1;2.1;4.7;9.0;11.0;1.0;4.1;8.1;17.2;2020GM0277;2020
GM0279;Scherpenzeel;NEE;921;4;717;9880;4897;4983;19;13;24;25;19;43;46;5;5;0;0;0;0;3960;29;32;39;2.5;4;3;0;0;0;0;2;60;240;205;70;125;220;90;1005;4002;0;84;16;96;72;27;17;10;0;79;21;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;290;90;70;1780;5065;1.3;367;440;4255;810;1381;1379;3;0.9;1.8;2.9;4.2;12.1;0.9;9.4;0.0;1.4;9.1;15.4;0.0;0.0;3.0;0.8;1.4;2.5;4.0;0.6;6.1;10.0;15.9;0.9;1.1;3.7;23.3;0.8;1.3;2.0;3.6;0.5;4.7;7.8;10.1;0.6;3.3;5.9;10.8;1.0;2.0;6.0;48.7;0.7;2.6;4.9;7.9;0.7;2.1;3.9;5.3;0.6;2.2;3.9;6.6;9.4;0.0;2.0;0.0;9.4;0.0;0.0;2.0;9.6;0.0;0.0;0.9;1.5;0.8;8.3;14.3;9.3;31.6;1.2;14.7;10.7;0.0;0.1;5.0;11.7;9.6;10.0;0.5;5.1;39.8;10.6;0.0;0.1;12.2;10.5;0.0;0.3;18.6;2020GM0279;2020
GM0281;Tiel;NEE;1418;3;1282;42159;21007;21152;15;13;25;29;18;47;40;9;5;0;0;0;0;18726;37;28;36;2.2;11;16;5;0;1;6;5;65;635;900;300;295;895;445;3530;18080;0;74;26;97;57;43;35;8;0;86;14;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1970;620;1200;7030;23490;1.3;714;1485;18040;5450;3551;3288;263;1.7;0.6;3.7;5.1;2.5;1.3;2.5;2.0;2.0;4.0;2.5;1.0;1.0;1.0;0.9;1.5;6.6;10.1;0.7;5.4;24.3;36.5;2.5;0.9;1.8;8.0;1.8;4.2;16.6;24.2;0.9;6.4;25.1;36.6;0.9;5.9;25.2;38.5;3.0;0.9;4.0;13.1;0.7;3.0;14.3;23.5;0.8;2.3;11.3;19.1;0.9;1.5;7.3;14.1;2.0;4.0;4.3;3.1;2.0;3.1;4.0;4.3;2.2;0.8;1.0;1.2;2.3;1.9;1.7;33.4;2.6;33.3;2.3;25.8;2.4;0.9;1.0;1.0;25.6;2.3;4.3;2.2;4.0;38.3;2.4;0.9;1.0;4.2;2.7;0.9;3.5;9.5;2020GM0281;2020
GM0285;Voorst;NEE;583;4;200;24552;12287;12265;16;11;19;30;24;44;45;6;6;0;0;0;0;10149;28;37;35;2.3;5;3;0;0;0;1;2;310;365;525;160;280;630;255;2530;10641;0;83;17;94;66;33;23;10;0;82;18;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1090;270;280;5410;13285;1.3;108;1390;10890;2395;12647;12297;350;1.5;0.6;1.4;2.6;8.9;2.0;8.7;0.0;0.8;4.8;8.9;0.0;0.8;2.8;1.5;1.0;2.6;4.7;1.2;3.7;9.8;17.5;3.3;0.8;3.5;12.3;2.3;0.3;1.1;4.2;1.3;1.8;5.3;13.5;1.2;2.1;7.4;19.0;2.6;2.7;11.8;43.6;1.0;1.3;3.6;9.2;1.0;1.2;3.8;9.0;0.9;1.3;3.7;7.6;3.1;1.5;10.2;1.1;3.1;1.1;1.4;7.2;7.3;0.0;0.1;3.2;2.0;1.0;2.5;6.7;3.8;10.7;3.1;7.5;6.4;0.3;1.9;4.8;6.7;6.5;6.3;1.5;6.3;33.9;6.7;0.3;2.6;5.9;6.4;0.4;3.0;11.7;2020GM0285;2020
GM0289;Wageningen;NEE;2021;2;1304;39664;19106;20558;12;22;27;22;16;60;30;6;4;0;0;0;0;22676;60;20;19;1.7;14;14;1;0;1;1;11;65;305;540;270;270;1145;415;3005;17721;0;48;52;96;43;57;39;18;0;77;23;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1320;370;700;5920;13595;0.6;447;870;11075;2520;3236;3042;194;0.9;1.5;7.9;11.3;6.4;1.0;1.5;1.0;3.0;6.3;6.4;0.0;1.0;1.6;0.7;2.0;8.2;11.8;0.8;7.4;32.5;53.1;1.6;2.5;6.9;16.8;0.9;2.9;12.7;16.7;0.6;8.2;37.0;46.8;0.8;9.0;37.9;51.0;1.2;4.8;11.7;51.3;0.6;3.3;15.2;22.4;0.6;2.8;13.4;21.4;0.7;2.5;11.6;17.7;1.2;3.2;15.3;2.9;1.8;1.9;2.2;13.3;1.8;1.0;1.0;5.9;1.7;1.1;6.7;17.6;1.8;28.3;1.4;18.1;1.6;1.1;2.1;6.2;14.5;1.6;6.2;2.1;6.2;41.7;1.6;1.0;1.9;10.3;1.7;2.0;5.1;17.6;2020GM0289;2020
GM0293;Westervoort;NEE;1155;3;2130;14971;7375;7596;15;10;23;32;20;42;43;9;5;0;0;0;0;6697;30;34;36;2.2;9;9;1;1;1;2;5;10;190;190;100;70;250;165;980;6723;0;87;13;98;59;41;31;10;0;90;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;780;220;380;2730;7430;1.1;1057;705;6400;1030;784;703;81;0.8;0.6;2.3;7.3;8.1;0.8;5.5;0.3;4.0;7.0;8.2;0.0;2.0;2.0;0.6;1.5;4.2;15.8;0.6;3.9;14.0;47.5;1.5;3.0;8.0;18.3;0.8;1.1;4.0;15.7;0.6;1.7;6.8;28.6;0.8;2.0;8.6;30.8;2.6;2.0;19.0;51.2;0.6;2.2;6.7;22.1;0.6;2.1;6.7;18.2;0.6;1.8;5.7;15.6;3.3;3.9;22.3;0.3;3.3;0.3;2.6;17.3;3.9;0.0;1.4;12.1;4.2;2.7;1.5;7.5;5.1;24.3;1.6;7.2;7.0;0.0;4.0;11.6;6.5;1.2;4.5;2.6;6.0;30.2;6.2;0.2;9.9;17.0;6.0;0.2;8.4;19.6;2020GM0293;2020
GM0294;Winterswijk;NEE;1201;3;209;28854;14420;14434;14;12;21;30;23;44;43;7;6;0;0;0;0;12772;34;33;33;2.2;9;6;1;0;0;2;4;325;460;685;110;275;485;295;2635;13139;0;77;23;96;70;30;18;11;0;88;12;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1280;360;620;6260;14530;1.1;105;1225;12565;1965;13882;13814;68;1.6;1.3;4.8;5.3;2.8;1.7;2.8;0.9;1.0;1.9;2.8;0.9;1.0;1.0;1.2;1.9;8.7;10.0;1.1;5.5;19.9;24.1;2.0;0.9;1.1;5.3;1.3;1.8;6.6;7.4;1.1;5.7;20.0;22.1;1.0;5.6;21.5;26.4;1.3;4.5;7.0;13.5;0.9;1.6;7.3;9.0;1.6;0.8;4.5;5.4;0.8;1.8;8.2;11.3;1.6;3.5;4.3;3.2;2.0;2.4;2.6;3.3;2.5;0.8;0.9;1.3;2.4;1.2;2.2;38.4;2.6;38.7;2.4;39.5;2.0;0.9;1.0;1.0;2.0;2.0;3.9;1.0;2.0;13.3;2.1;0.9;1.0;2.8;2.0;1.8;2.2;6.7;2020GM0294;2020
GM0296;Wijchen;NEE;1232;3;621;41110;20334;20776;15;12;21;31;21;44;43;8;5;0;0;0;0;17729;30;33;37;2.3;8;5;0;1;0;1;3;150;765;790;265;405;920;515;3805;18023;0;82;18;98;67;32;25;7;0;82;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1650;490;750;8070;21775;1.2;329;1615;17965;3810;6956;6618;339;1.3;1.1;7.1;8.6;9.5;1.7;8.9;0.0;1.6;5.5;9.4;0.0;0.9;2.0;1.2;0.9;5.6;8.3;1.1;3.2;22.8;30.0;2.4;1.3;4.8;13.8;1.7;0.5;3.4;6.1;1.0;2.2;15.9;23.2;1.3;2.6;17.5;25.1;3.1;1.7;7.5;50.1;0.8;1.3;8.2;14.2;0.9;0.9;6.9;11.6;0.9;0.8;5.1;9.6;2.3;2.7;12.0;2.1;2.4;1.6;1.8;9.4;3.3;0.5;0.9;4.8;2.3;1.5;2.4;11.3;2.4;6.0;2.3;11.3;2.3;0.9;2.2;9.6;4.5;2.1;3.5;1.0;5.0;30.8;2.8;0.9;2.8;13.1;2.0;1.3;3.5;15.1;2020GM0296;2020
GM0297;Zaltbommel;NEE;684;4;364;28881;14580;14301;18;13;23;27;18;45;44;6;5;0;0;0;0;11862;31;31;39;2.4;8;6;3;0;0;0;3;305;675;675;240;305;820;275;3295;11623;0;87;13;96;67;33;24;9;0;77;23;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;910;290;320;4820;15110;1.3;190;1095;11510;3595;8904;7938;966;1.2;1.2;3.2;5.0;5.3;1.6;5.3;1.2;1.4;6.8;16.1;0.0;0.0;1.3;1.1;1.0;2.4;4.2;1.0;3.1;9.6;15.2;4.8;0.6;1.4;11.0;1.9;0.7;2.3;3.8;1.2;2.6;8.4;12.9;1.5;2.3;8.8;13.5;6.6;0.2;3.0;27.2;0.7;1.5;4.0;7.7;2.4;0.9;2.8;4.3;0.7;1.6;3.5;6.7;3.7;2.4;3.7;1.9;3.7;1.9;2.4;3.7;4.8;0.5;0.6;0.9;1.7;1.6;5.6;17.4;4.3;17.9;2.6;15.0;14.3;0.0;0.0;3.1;14.9;4.5;8.5;0.7;3.6;41.2;5.4;0.6;0.7;6.9;4.0;0.6;3.0;15.4;2020GM0297;2020
